Table with column headers in row 3,,,,,,
"2020 Poverty Estimates for School districts                                                                                                                                                       Source: U.S. Census Bureau, Small Area Income and Poverty Program (SAIPE)                                                                                                              Release date:   December 2021",,,,,,
State Postal Code,State FIPS Code,District ID,Name,Estimated Total Population,Estimated Population 5-17,Estimated number of relevant children 5 to 17 years old in poverty who are related to the householder
TX,48,38040,Rotan Independent School District,"1,858",302,56
TX,48,38080,Round Rock Independent School District,"330,356","59,957","3,325"
TX,48,38100,Round Top-Carmine Independent School District,"1,890",214,24
TX,48,38190,Royal Independent School District,"13,758","2,825",498
TX,48,38220,Royse City Independent School District,"27,382","5,716",363
TX,48,38280,Rule Independent School District,876,119,26
TX,48,38310,Runge Independent School District,"1,392",314,66
TX,48,38360,Rusk Independent School District,"12,700","2,079",461
TX,48,38400,S and S Consolidated Independent School District,"5,781","1,080",146
TX,48,38430,Sabinal Independent School District,"2,681",492,123
TX,48,38460,Sabine Independent School District,"6,768","1,354",210
TX,48,38490,Sabine Pass Independent School District,393,44,7
TX,48,38520,Saint Jo Independent School District,"1,776",312,42
TX,48,38580,Salado Independent School District,"8,682","1,558",124
TX,48,38610,Saltillo Independent School District,"1,265",245,52
TX,48,38640,Sam Rayburn Independent School District,"2,590",452,64
TX,48,38700,San Angelo Independent School District,"102,805","17,261","2,721"
TX,48,38730,San Antonio Independent School District,"364,256","63,027","19,220"
TX,48,38760,San Augustine Independent School District,"5,212",769,220
TX,48,38790,San Benito Consolidated Independent School District,"44,688","10,431","3,834"
TX,48,38820,San Diego Independent School District,"6,577","1,220",409
TX,48,38850,San Elizario Independent School District,"14,567","3,513","1,095"
TX,48,38900,San Felipe-Del Rio Consolidated Independent School District,"48,419","9,828","2,432"
TX,48,38910,San Isidro Independent School District,"1,081",197,48
TX,48,38970,San Marcos Consolidated Independent School District,"95,331","10,878","1,636"
TX,48,39000,San Perlita Independent School District,917,168,53
TX,48,39030,San Saba Independent School District,"4,463",606,165
TX,48,39060,San Vicente Independent School District,217,24,2
TX,48,39120,Sands Consolidated Independent School District,745,173,27
TX,48,39150,Sanford-Fritch Independent School District,"4,768",802,93
TX,48,39180,Sanger Independent School District,"17,954","3,289",242
TX,48,39210,Santa Anna Independent School District,"1,594",271,75
TX,48,39270,Santa Fe Independent School District,"28,661","5,238",477
TX,48,39300,Santa Gertrudis Independent School District,28,3,2
TX,48,39330,Santa Maria Independent School District,"2,660",667,227
TX,48,39360,Santa Rosa Independent School District,"5,474","1,216",301
TX,48,39390,Santo Independent School District,"3,344",525,86
TX,48,39450,Savoy Independent School District,"1,986",336,38
TX,48,39480,Schertz-Cibolo-Universal City Independent School District,"74,979","14,772",976
TX,48,39510,Schleicher Independent School District,"2,761",529,86
TX,48,39540,Schulenburg Independent School District,"5,366",820,125
TX,48,39570,Scurry-Rosser Independent School District,"5,821","1,175",123
TX,48,39600,Seagraves Independent School District,"3,469",809,202
TX,48,39630,Sealy Independent School District,"13,787","2,600",459
TX,48,39690,Seguin Independent School District,"55,726","8,876","1,447"
TX,48,39750,Seminole Independent School District,"18,072","4,786",871
TX,48,39780,Seymour Independent School District,"3,593",613,123
TX,48,39870,Shallowater Independent School District,"6,148","1,458",165
TX,48,39900,Shamrock Independent School District,"2,245",393,88
TX,48,39930,Sharyland Independent School District,"45,106","10,890","2,408"
TX,48,39960,Shelbyville Independent School District,"3,455",601,139
TX,48,39990,Sheldon Independent School District,"34,667","8,153","1,673"
TX,48,40020,Shepherd Independent School District,"10,194","1,883",433
TX,48,40080,Sherman Independent School District,"47,329","8,099","1,778"
TX,48,40110,Shiner Independent School District,"4,102",764,77
TX,48,40170,Sidney Independent School District,585,96,20
TX,48,40200,Sierra Blanca Independent School District,865,123,25
TX,48,40230,Silsbee Independent School District,"18,027","3,240",517
TX,48,40290,Silverton Independent School District,999,152,32
TX,48,40320,Simms Independent School District,"5,762",588,78
TX,48,40350,Sinton Independent School District,"9,675","1,871",456
TX,48,40380,Sivells Bend Independent School District,571,64,7
TX,48,40410,Skidmore-Tynan Independent School District,"2,927",576,131
TX,48,40440,Slaton Independent School District,"8,745","1,724",402
TX,48,40470,Slidell Independent School District,"2,404",397,41
TX,48,40500,Slocum Independent School District,"2,046",311,90
TX,48,40550,Smithville Independent School District,"13,235","2,195",306
TX,48,40590,Smyer Independent School District,"1,635",308,60
TX,48,40620,Snook Independent School District,"3,215",536,130
TX,48,40650,Snyder Independent School District,"15,386","2,817",499
TX,48,40710,Socorro Independent School District,"189,222","42,064","7,244"
TX,48,40740,Somerset Independent School District,"17,721","3,927","1,068"
TX,48,40770,Somerville Independent School District,"4,313",548,118
TX,48,40800,Sonora Independent School District,"3,738",634,109
TX,48,40680,South San Antonio Independent School District,"52,822","11,126","3,097"
TX,48,40890,Southland Independent School District,282,40,6
TX,48,40920,Southside Independent School District,"27,470","6,013","1,524"
TX,48,40950,Southwest Independent School District,"61,097","13,660","3,172"
TX,48,41010,Spearman Independent School District,"3,574",763,123
TX,48,41070,Splendora Independent School District,"19,711","4,075",507
TX,48,41100,Spring Branch Independent School District,"200,226","37,856","7,663"
TX,48,41130,Spring Creek Independent School District,149,30,5
TX,48,41190,Spring Hill Independent School District,"8,763","2,138",386
TX,48,41220,Spring Independent School District,"193,061","40,210","10,315"
TX,48,41250,Springlake-Earth Independent School District,"1,555",329,51
TX,48,41280,Springtown Independent School District,"23,345","4,351",560
TX,48,00002,Spur Independent School District,"1,824",230,57
TX,48,41340,Spurger Independent School District,"2,170",374,92
TX,48,41350,Stafford Municipal School District,"23,798","3,904",561
TX,48,41400,Stamford Independent School District,"3,379",561,121
TX,48,41430,Stanton Independent School District,"4,606","1,064",166
TX,48,41520,Stephenville Independent School District,"27,942","3,815",525
TX,48,41550,Sterling City Independent School District,"1,315",269,36
TX,48,41610,Stockdale Independent School District,"5,270",888,96
TX,48,41670,Stratford Independent School District,"2,500",508,83
TX,48,41700,Strawn Independent School District,823,152,31
TX,48,41760,Sudan Independent School District,"1,374",312,58
TX,48,41790,Sulphur Bluff Independent School District,"1,225",197,21
TX,48,41820,Sulphur Springs Independent School District,"24,407","4,250",761
TX,48,41850,Sundown Independent School District,"1,592",388,36
TX,48,41880,Sunnyvale Independent School District,"5,644","1,118",71
TX,48,41910,Sunray Independent School District,"1,999",451,58
TX,48,41970,Sweeny Independent School District,"12,233","2,328",350
TX,48,42000,Sweet Home Independent School District,819,142,21
TX,48,42030,Sweetwater Independent School District,"12,372","2,343",573
TX,48,42060,Taft Independent School District,"5,294","1,091",295
TX,48,42090,Tahoka Independent School District,"3,100",632,121
TX,48,42210,Tarkington Independent School District,"10,477","2,415",518
TX,48,42240,Tatum Independent School District,"5,980","1,061",143
TX,48,42280,Taylor Independent School District,"23,958","4,173",647
TX,48,42300,Teague Independent School District,"7,236","1,124",171
TX,48,42330,Temple Independent School District,"65,738","11,284","2,871"
TX,48,42360,Tenaha Independent School District,"2,286",439,92
TX,48,42390,Terlingua Common School District,783,122,36
TX,48,42420,Terrell County Independent School District,702,95,12
TX,48,42450,Terrell Independent School District,"34,253","6,107","1,069"
TX,48,42480,Texarkana Independent School District,"32,399","5,674","1,565"
TX,48,42510,Texas City Independent School District,"65,318","11,446","2,356"
TX,48,42540,Texhoma Independent School District,541,115,11
TX,48,42570,Texline Independent School District,"1,041",255,38
TX,48,42630,Thorndale Independent School District,"3,049",539,78
TX,48,42660,Thrall Independent School District,"4,608",822,55
TX,48,42690,Three Rivers Independent School District,"4,569",609,133
TX,48,42720,Three Way Independent School District,657,107,11
TX,48,42780,Throckmorton Collegiate Independent School District,"1,054",164,43
TX,48,42810,Tidehaven Independent School District,"4,066",780,164
TX,48,42840,Timpson Independent School District,"3,847",711,153
TX,48,42870,Tioga Independent School District,"1,485",272,52
TX,48,42900,Tolar Independent School District,"3,241",653,62
TX,48,42930,Tom Bean Independent School District,"4,830",950,123
TX,48,42960,Tomball Independent School District,"65,473","12,563",938
TX,48,42990,Tornillo Independent School District,"3,908","1,080",310
TX,48,43110,Trent Independent School District,764,125,18
TX,48,43140,Trenton Independent School District,"3,335",688,78
TX,48,43170,Trinidad Independent School District,949,154,30
TX,48,43200,Trinity Independent School District,"8,225","1,213",327
TX,48,43230,Troup Independent School District,"5,483","1,045",183
TX,48,43260,Troy Independent School District,"7,096","1,446",205
TX,48,43320,Tulia Independent School District,"5,434","1,002",265
TX,48,43350,Tuloso-Midway Independent School District,"13,325","2,775",556
TX,48,43400,Turkey-Quitaque Independent School District,948,153,34
TX,48,43470,Tyler Independent School District,"132,669","22,794","4,085"
TX,48,43530,Union Grove Independent School District,"3,077",622,61
TX,48,43560,Union Hill Independent School District,"2,084",325,51
TX,48,43650,United Independent School District,"173,834","42,501","10,439"
TX,48,43680,Utopia Independent School District,"1,511",165,38
TX,48,43720,Uvalde Consolidated Independent School District,"23,256","4,640","1,414"
TX,48,43740,Valentine Independent School District,300,11,3
TX,48,43760,Valley Mills Independent School District,"3,512",622,109
TX,48,43800,Valley View Independent School District,"16,370","4,547","1,416"
TX,48,43860,Valley View Independent School District,"3,383",543,65
TX,48,43890,Van Alstyne Independent School District,"8,175","1,660",145
TX,48,43920,Van Independent School District,"14,923","2,594",440
TX,48,43950,Van Vleck Independent School District,"4,946",829,143
TX,48,43980,Vega Independent School District,"1,191",170,19
TX,48,44010,Venus Independent School District,"11,374","2,204",271
TX,48,44040,Veribest Independent School District,"1,250",261,43
TX,48,44110,Vernon Independent School District,"12,012","1,928",396
TX,48,44150,Victoria Independent School District,"83,724","15,239","3,273"
TX,48,44160,Vidor Independent School District,"25,778","4,764",840
TX,48,44250,Vysehrad Independent School District,796,113,9
TX,48,44280,Waco Independent School District,"113,627","17,911","4,932"
TX,48,44310,Waelder Independent School District,"2,144",356,84
TX,48,44370,Walcott Independent School District,135,29,4
TX,48,44410,Wall Independent School District,"4,570","1,051",75
TX,48,44430,Waller Independent School District,"40,725","7,067","1,091"
TX,48,44490,Walnut Bend Independent School District,174,38,6
TX,48,44520,Walnut Springs Independent School District,"1,327",211,49
TX,48,44580,Warren Independent School District,"6,198",995,230
TX,48,44670,Waskom Independent School District,"4,401",804,133
TX,48,44710,Water Valley Independent School District,"2,016",340,50
TX,48,44730,Waxahachie Independent School District,"52,499","9,384",999
TX,48,44800,Weatherford Independent School District,"60,196","10,291","1,116"
TX,48,44810,Webb Consolidated Independent School District,"1,468",316,120
TX,48,44820,Weimar Independent School District,"4,664",724,109
TX,48,44890,Wellington Independent School District,"2,834",578,128
